date,load,blkio.throttle.io_service_bytes_Async,blkio.throttle.io_service_bytes_Read,container_cpu_usage_seconds_total,container_memory_active_file,container_memory_hierarchical_memory_limit,container_memory_rss,container_network_tcp_TimeWait,cpu.busy,mem.memused,net.if.in.bytes
2018-07-27 15:10:00,18.35,69632.0,705695744.0,1757499250000000.0,900202496.0,45097156608.0,1395589120.0,5530.0,120.71,7.09,1500642.53
2018-07-27 15:20:00,10.57,69632.0,69632.0,1757984360000000.0,873054208.0,45097156608.0,1433411584.0,8196.0,117.56,7.06,1567090.43
2018-07-27 15:30:00,8.67,69632.0,69632.0,1758502530000000.0,895078400.0,45097156608.0,1383796736.0,7415.0,121.22,7.06,1715774.6
2018-07-27 15:40:00,7.49,69632.0,3810078720.0,1759017260000000.0,919982080.0,45097156608.0,1374015488.0,8582.0,114.72,7.13,1497988.07
2018-07-27 15:50:00,7.4,69632.0,69632.0,1759592980000000.0,952655872.0,45097156608.0,1495072768.0,0.0,114.95,7.61,1335383.9
2018-07-27 16:00:00,4.67,57050169344.0,3811205120.0,1760042480000000.0,984383488.0,45097156608.0,1423106048.0,0.0,180.41,7.54,2049818.47
2018-07-27 16:10:00,3.97,1126830080.0,3811733504.0,1760581870000000.0,993968128.0,45097156608.0,1421701120.0,0.0,95.67,7.56,1720487.5
2018-07-27 16:20:00,4.7,57074049024.0,3812089856.0,1761086410000000.0,972742656.0,45097156608.0,1467707392.0,0.0,101.91,7.56,1353222.8
2018-07-27 16:30:00,5.26,1127428096.0,69632.0,1761614760000000.0,926642176.0,45097156608.0,1420517376.0,8211.0,203.81,7.27,1011897.18
2018-07-27 16:40:00,4.37,57109266432.0,69632.0,1762143260000000.0,891355136.0,45097156608.0,1437290496.0,8062.0,97.89,7.15,1545882.37
2018-07-27 16:50:00,6.14,69632.0,69632.0,1762709670000000.0,915607552.0,45097156608.0,1328238592.0,8388.0,116.13,7.0,1392865.1
2018-07-27 17:00:00,4.46,1128292352.0,3816710144.0,1763156240000000.0,927391744.0,45097156608.0,1386061824.0,10084.0,127.35,7.21,1904375.33
2018-07-27 17:10:00,3.59,69632.0,69632.0,1763718330000000.0,945139712.0,45097156608.0,1481125888.0,7676.0,126.07,7.48,1384283.2
2018-07-27 17:20:00,4.6,69632.0,69632.0,1764280040000000.0,920948736.0,45097156608.0,1427656704.0,7917.0,143.91,7.25,1479506.13
2018-07-27 17:30:00,7.17,57190092800.0,69632.0,1764729010000000.0,885063680.0,45097156608.0,1543917568.0,7268.0,102.97,7.36,1400455.93
2018-07-27 17:40:00,5.56,69632.0,69632.0,1765271470000000.0,897880064.0,45097156608.0,1373065216.0,8349.0,186.94,7.04,1744216.03
2018-07-27 17:50:00,6.34,69632.0,708956160.0,1765841580000000.0,914214912.0,45097156608.0,1416249344.0,8651.0,101.09,7.24,1320747.87
2018-07-27 18:00:00,5.69,69632.0,709107712.0,1766298800000000.0,952889344.0,45097156608.0,1483915264.0,8527.0,140.67,7.56,2368766.5
2018-07-27 18:10:00,4.02,69632.0,709259264.0,1766834740000000.0,983330816.0,45097156608.0,1368993792.0,7542.0,82.89,7.4,1329060.8
2018-07-27 18:20:00,6.77,69632.0,709419008.0,1767369520000000.0,978432000.0,45097156608.0,1421934592.0,7166.0,145.62,7.46,1687209.9
2018-07-27 18:30:00,5.18,69632.0,69632.0,1767853580000000.0,937951232.0,45097156608.0,1391636480.0,7461.0,150.74,7.23,1958194.43
2018-07-27 18:40:00,3.47,57291501568.0,69632.0,1768324860000000.0,964145152.0,45097156608.0,1370501120.0,7861.0,88.75,7.33,1225402.4
2018-07-27 18:50:00,6.05,1131819008.0,709894144.0,1768852350000000.0,1001865216.0,45097156608.0,1471152128.0,8838.0,162.44,7.72,1339830.37
2018-07-27 19:00:00,4.17,69632.0,69632.0,1769308720000000.0,1038176256.0,45097156608.0,1445691392.0,6952.0,118.0,7.81,1201492.03
2018-07-27 19:10:00,3.35,69632.0,69632.0,1769823530000000.0,1050542080.0,45097156608.0,1463992320.0,8935.0,101.46,7.89,1541669.4
2018-07-27 19:20:00,4.87,57343037440.0,2497830912.0,1770426660000000.0,1064697856.0,45097156608.0,1501659136.0,0.0,82.5,8.09,1611313.7
2018-07-27 19:30:00,5.03,69632.0,69632.0,1770908460000000.0,1053782016.0,45097156608.0,1436721152.0,7730.0,145.02,7.88,1892703.8
2018-07-27 19:40:00,4.07,1133625344.0,3830812672.0,1771401050000000.0,1102819328.0,45097156608.0,1422766080.0,8051.0,89.76,8.08,1790242.93
2018-07-27 19:50:00,6.04,69632.0,711413760.0,1771976150000000.0,1099816960.0,45097156608.0,1336274944.0,9471.0,112.91,7.86,1478839.17
2018-07-27 20:00:00,6.33,69632.0,69632.0,1772489670000000.0,1148571648.0,45097156608.0,1404866560.0,9152.0,139.67,8.24,1409505.17
2018-07-27 20:10:00,3.88,69632.0,69632.0,1773042980000000.0,1204506624.0,45097156608.0,1344937984.0,0.0,79.26,8.39,1281692.8
2018-07-27 20:20:00,4.96,69632.0,3834556416.0,1773621820000000.0,1228017664.0,45097156608.0,1447071744.0,0.0,134.54,8.66,1489510.67
2018-07-27 20:30:00,5.21,57432342528.0,69632.0,1774072660000000.0,1246949376.0,45097156608.0,1461026816.0,9665.0,97.78,8.78,1800914.27
2018-07-27 20:40:00,3.6,69632.0,3835502592.0,1774613060000000.0,1280000000.0,45097156608.0,1379762176.0,0.0,96.49,8.74,1599394.13
2018-07-27 20:50:00,6.01,57458176000.0,69632.0,1775166990000000.0,1302269952.0,45097156608.0,1423060992.0,6155.0,134.76,8.93,1650433.03
2018-07-27 21:00:00,4.6,69632.0,712417280.0,1775600560000000.0,1304113152.0,45097156608.0,1499418624.0,8904.0,101.59,9.1,1865941.67
2018-07-27 21:10:00,2.83,1136103424.0,69632.0,1776072760000000.0,1300889600.0,45097156608.0,1344638976.0,8747.0,91.33,8.73,1764939.3
2018-07-27 21:20:00,3.37,69632.0,69632.0,1776636150000000.0,1346285568.0,45097156608.0,1489117184.0,7613.0,136.8,9.28,1400427.73
2018-07-27 21:30:00,5.08,69632.0,69632.0,1777087710000000.0,1322954752.0,45097156608.0,1343844352.0,8192.0,128.01,8.86,1529979.07
2018-07-27 21:40:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 21:50:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 22:00:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 22:10:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 22:20:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 22:30:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 22:40:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 22:50:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 23:00:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 23:10:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 23:20:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 23:30:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 23:40:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-27 23:50:00,5.82,69632.0,69632.0,1777333960000000.0,1300598784.0,45097156608.0,1411104768.0,0.0,109.74,8.95,1529979.07
2018-07-28 00:00:00,5.29,69632.0,3851919360.0,1784489190000000.0,1439248384.0,45097156608.0,1468997632.0,6786.0,150.67,9.65,1780008.0
2018-07-28 00:10:00,4.21,69632.0,3854077952.0,1784945410000000.0,1407094784.0,45097156608.0,1322635264.0,9616.0,87.95,9.2,861345.47
2018-07-28 00:20:00,4.37,69632.0,3859136512.0,1785475440000000.0,1298161664.0,45097156608.0,1429086208.0,7612.0,102.05,8.94,1558806.4
2018-07-28 00:30:00,3.92,1143332864.0,69632.0,1785938620000000.0,1191272448.0,45097156608.0,1464365056.0,7333.0,130.82,8.53,1896766.53
2018-07-28 00:40:00,3.65,57738043392.0,716947456.0,1786432800000000.0,1144025088.0,45097156608.0,1344442368.0,7332.0,142.29,8.05,1910588.17
2018-07-28 00:50:00,4.84,69632.0,2516451328.0,1786943390000000.0,1117171712.0,45097156608.0,1461395456.0,9615.0,136.46,8.2,1564268.57
2018-07-28 01:00:00,4.58,69632.0,69632.0,1787401390000000.0,1103290368.0,45097156608.0,1371795456.0,0.0,115.79,7.95,1728687.7
2018-07-28 01:10:00,3.57,69632.0,69632.0,1787870660000000.0,1091620864.0,45097156608.0,1390673920.0,7819.0,83.66,7.92,1525005.03
2018-07-28 01:20:00,6.12,69632.0,69632.0,1788453680000000.0,1118593024.0,45097156608.0,1519230976.0,6889.0,91.24,8.34,1464553.97
2018-07-28 01:30:00,5.49,69632.0,69632.0,1788938310000000.0,1146601472.0,45097156608.0,1336909824.0,9237.0,76.8,8.06,1575980.83
2018-07-28 01:40:00,5.21,69632.0,69632.0,1789504520000000.0,1184129024.0,45097156608.0,1324244992.0,8650.0,94.07,8.19,1490270.93
2018-07-28 01:50:00,6.03,1145593856.0,3868356608.0,1790093250000000.0,1201143808.0,45097156608.0,1365184512.0,9340.0,122.13,8.41,1843180.23
2018-07-28 02:00:00,5.34,57831141376.0,69632.0,1790530420000000.0,1237266432.0,45097156608.0,1465331712.0,7837.0,108.91,8.74,1701658.1
2018-07-28 02:10:00,4.75,69632.0,69632.0,1791084060000000.0,1291038720.0,45097156608.0,1392193536.0,7639.0,100.87,8.88,1582397.57
2018-07-28 02:20:00,5.25,1146368000.0,69632.0,1791635880000000.0,1342816256.0,45097156608.0,1355325440.0,0.0,118.88,9.0,1474789.87
