date,load,blkio.throttle.io_service_bytes_Async,blkio.throttle.io_service_bytes_Read,container_cpu_usage_seconds_total,container_memory_active_file,container_memory_hierarchical_memory_limit,container_memory_rss,container_network_tcp_TimeWait,cpu.busy,mem.memused,net.if.in.bytes
2018-07-24 00:00:00,1.88,1410914885632.0,269083619328.0,4.770190036e+16,5267931136.0,68719476736.0,12326649856.0,56.0,47.96,29.21,15861791.27
2018-07-24 00:10:00,1.76,733911085056.0,269083619328.0,4.770331567e+16,5268226048.0,68719476736.0,12288503808.0,63.0,5.02,29.15,3985963.67
2018-07-24 00:20:00,2.2,733912489984.0,246868844544.0,4.770519343e+16,5268467712.0,68719476736.0,12334026752.0,94.0,98.31,29.22,6667094.77
2018-07-24 00:30:00,2.8,1410914885632.0,269083619328.0,4.770750802e+16,5268836352.0,68719476736.0,12464066560.0,0.0,399.18,29.41,44283815.7
2018-07-24 00:40:00,3.37,1410914885632.0,269083619328.0,4.770909625e+16,5269192704.0,68719476736.0,12461576192.0,69.0,109.43,29.41,24125429.93
2018-07-24 00:50:00,2.38,1410914885632.0,269083619328.0,4.770971478e+16,5269450752.0,68719476736.0,12416479232.0,58.0,137.78,29.34,26398047.9
2018-07-24 01:00:00,1.85,733916401664.0,269083619328.0,4.771072565e+16,5269741568.0,68719476736.0,12441812992.0,61.0,132.92,29.38,17687006.53
2018-07-24 01:10:00,2.2,733917798400.0,269083619328.0,4.771201497e+16,5270077440.0,68719476736.0,12432637952.0,110.0,204.18,29.37,35714147.27
2018-07-24 01:20:00,2.77,733918601216.0,269083619328.0,4.771404175e+16,5270388736.0,68719476736.0,12468969472.0,0.0,206.09,29.42,33448452.57
2018-07-24 01:30:00,2.22,1410914885632.0,246868844544.0,4.771527799e+16,5270626304.0,68719476736.0,12232417280.0,64.0,51.0,29.08,1033919.1
2018-07-24 01:40:00,2.26,1410914885632.0,269083619328.0,4.771643068e+16,5270884352.0,68719476736.0,12421292032.0,86.0,248.9,29.35,26292875.6
2018-07-24 01:50:00,1.35,733921243136.0,269083619328.0,4.771677388e+16,5271052288.0,68719476736.0,12335214592.0,90.0,166.14,29.23,9237092.8
2018-07-24 02:00:00,1.54,733921763328.0,269083619328.0,4.771770676e+16,5271273472.0,68719476736.0,12377690112.0,0.0,549.13,29.29,5528348.23
2018-07-24 02:10:00,1.86,733922410496.0,269083619328.0,4.771869858e+16,5271511040.0,68719476736.0,12457312256.0,71.0,203.7,29.4,14708219.73
2018-07-24 02:20:00,3.31,733923639296.0,269083619328.0,4.772126302e+16,5271982080.0,68719476736.0,12460515328.0,193.0,656.38,29.41,35879298.67
2018-07-24 02:30:00,3.06,1410914885632.0,246868844544.0,4.772310522e+16,5272387584.0,68719476736.0,12465598464.0,117.0,300.51,29.42,41021823.6
2018-07-24 02:40:00,3.52,1410914885632.0,269083619328.0,4.772539778e+16,5272702976.0,68719476736.0,12459900928.0,86.0,383.48,29.41,36112795.53
2018-07-24 02:50:00,2.43,1410914885632.0,269083619328.0,4.772629405e+16,5272895488.0,68719476736.0,12440457216.0,66.0,69.2,29.38,3535695.63
2018-07-24 03:00:00,1.62,733928714240.0,269083619328.0,4.772695687e+16,5273088000.0,68719476736.0,12435890176.0,70.0,267.46,29.38,8732911.2
2018-07-24 03:10:00,1.31,1410914885632.0,246868844544.0,4.772769807e+16,5273284608.0,68719476736.0,12474204160.0,78.0,4.05,29.43,2193.17
