date,load,blkio.throttle.io_service_bytes_Async,blkio.throttle.io_service_bytes_Read,container_cpu_usage_seconds_total,container_memory_active_file,container_memory_hierarchical_memory_limit,container_memory_rss,container_network_tcp_TimeWait,cpu.busy,mem.memused,net.if.in.bytes
2018-07-27 15:10:00,1.37,40960.0,38918500352.0,7.285731998e+16,14458576896.0,45097156608.0,1373638656.0,3.0,160.63,41.81,956962.13
2018-07-27 15:20:00,0.98,43830947840.0,40960.0,7.285810649e+16,14472347648.0,45097156608.0,1373724672.0,0.0,69.81,41.84,375481.53
2018-07-27 15:30:00,2.14,266874880.0,40960.0,7.285862663e+16,14485303296.0,45097156608.0,1374949376.0,0.0,70.55,41.88,399164.7
2018-07-27 15:40:00,1.06,266874880.0,40960.0,7.285911808e+16,14497976320.0,45097156608.0,1373642752.0,1.0,62.75,41.9,344282.23
2018-07-27 15:50:00,1.32,266874880.0,265293824.0,7.285963741e+16,14511030272.0,45097156608.0,1373675520.0,1.0,65.9,41.93,366603.5
2018-07-27 16:00:00,1.23,266874880.0,40960.0,7.286016547e+16,14524313600.0,45097156608.0,1375072256.0,1.0,62.56,41.96,346827.5
2018-07-27 16:10:00,1.65,40960.0,265293824.0,7.286067798e+16,14537756672.0,45097156608.0,1374359552.0,2.0,62.67,41.99,339996.07
2018-07-27 16:20:00,1.55,266874880.0,38918500352.0,7.286127175e+16,14551396352.0,45097156608.0,1375481856.0,2.0,148.74,42.02,905184.33
2018-07-27 16:30:00,2.08,40960.0,40960.0,7.286220761e+16,14565658624.0,45097156608.0,1373147136.0,0.0,135.98,42.05,819209.0
2018-07-27 16:40:00,1.81,43830980608.0,265293824.0,7.286315724e+16,14579806208.0,45097156608.0,1377722368.0,0.0,184.45,42.09,1157535.47
2018-07-27 16:50:00,1.76,266874880.0,265293824.0,7.286406166e+16,14593101824.0,45097156608.0,1373061120.0,2.0,84.97,42.11,471235.93
2018-07-27 17:00:00,2.02,40960.0,38918500352.0,7.286463945e+16,14606598144.0,45097156608.0,1373974528.0,2.0,65.53,42.14,360119.13
2018-07-27 17:10:00,1.64,40960.0,38918500352.0,7.286521555e+16,14620299264.0,45097156608.0,1373782016.0,1.0,77.8,42.17,432593.17
2018-07-27 17:20:00,2.02,40960.0,38918500352.0,7.286580456e+16,14634192896.0,45097156608.0,1374027776.0,0.0,68.93,42.2,408547.57
2018-07-27 17:30:00,1.28,40960.0,40960.0,7.286636867e+16,14647898112.0,45097156608.0,1373724672.0,0.0,81.4,42.23,356472.4
2018-07-27 17:40:00,1.51,266874880.0,40960.0,7.28669417e+16,14661382144.0,45097156608.0,1373835264.0,0.0,68.31,42.26,368529.6
2018-07-27 17:50:00,1.21,40960.0,40960.0,7.286750701e+16,14675460096.0,45097156608.0,1377058816.0,0.0,66.89,42.3,371622.07
2018-07-27 18:00:00,1.72,40960.0,265293824.0,7.286806713e+16,14689415168.0,45097156608.0,1375109120.0,4.0,107.68,42.33,623455.8
2018-07-27 18:10:00,1.28,52833828864.0,38918500352.0,7.286869373e+16,14703693824.0,45097156608.0,1377419264.0,1.0,260.98,42.37,1645463.77
2018-07-27 18:20:00,2.7,40960.0,265293824.0,7.286975259e+16,14718504960.0,45097156608.0,1381027840.0,0.0,173.44,42.41,1066097.17
2018-07-27 18:30:00,1.97,266874880.0,40960.0,7.287083588e+16,14734413824.0,45097156608.0,1378078720.0,1.0,160.39,42.44,997272.23
2018-07-27 18:40:00,2.49,40960.0,40960.0,7.287157012e+16,14749089792.0,45097156608.0,1372954624.0,0.0,80.14,42.46,434453.43
2018-07-27 18:50:00,1.66,43830980608.0,38918500352.0,7.287267472e+16,14765281280.0,45097156608.0,1374404608.0,0.0,143.2,42.49,849358.5
2018-07-27 19:00:00,2.65,43830980608.0,38918500352.0,7.287378614e+16,14782304256.0,45097156608.0,1373638656.0,0.0,163.15,42.53,946525.57
2018-07-27 19:10:00,1.76,40960.0,40960.0,7.287470313e+16,14798467072.0,45097156608.0,1373671424.0,0.0,76.5,42.57,399700.67
2018-07-27 19:20:00,1.03,266874880.0,38918500352.0,7.287528087e+16,14813163520.0,45097156608.0,1374343168.0,1.0,63.74,42.6,332721.13
2018-07-27 19:30:00,2.32,40960.0,40960.0,7.287585692e+16,14827556864.0,45097156608.0,1373642752.0,0.0,76.19,42.63,411727.17
2018-07-27 19:40:00,0.99,266874880.0,38918500352.0,7.28764468e+16,14842044416.0,45097156608.0,1374842880.0,2.0,72.76,42.67,372052.7
2018-07-27 19:50:00,1.47,40960.0,40960.0,7.287705564e+16,14856749056.0,45097156608.0,1374367744.0,0.0,97.5,42.7,531521.47
2018-07-27 20:00:00,1.11,40960.0,40960.0,7.287764782e+16,14871986176.0,45097156608.0,1372942336.0,0.0,71.81,42.73,383457.97
2018-07-27 20:10:00,1.88,43830988800.0,38918500352.0,7.287829927e+16,14887747584.0,45097156608.0,1372942336.0,1.0,189.11,42.76,1137247.8
2018-07-27 20:20:00,2.54,40960.0,39890161664.0,7.287957996e+16,14904492032.0,45097156608.0,1374412800.0,1.0,238.98,42.81,1537763.8
2018-07-27 20:30:00,1.83,266874880.0,40960.0,7.288082052e+16,14920220672.0,45097156608.0,1372942336.0,4.0,115.78,42.84,689558.57
2018-07-27 20:40:00,1.94,266874880.0,38918500352.0,7.288157852e+16,14935732224.0,45097156608.0,1375563776.0,0.0,224.2,42.88,1381775.67
2018-07-27 20:50:00,1.88,40960.0,265293824.0,7.288268619e+16,14952558592.0,45097156608.0,1374654464.0,3.0,111.25,42.91,672118.93
2018-07-27 21:00:00,2.21,40960.0,265293824.0,7.288377822e+16,14969532416.0,45097156608.0,1373663232.0,0.0,164.3,42.95,947498.07
2018-07-27 21:10:00,2.2,40960.0,265293824.0,7.288456736e+16,14986575872.0,45097156608.0,1375571968.0,0.0,83.04,42.99,460739.0
2018-07-27 21:20:00,1.8,40960.0,265293824.0,7.288509302e+16,15002947584.0,45097156608.0,1373646848.0,2.0,84.34,43.02,389097.83
2018-07-27 21:30:00,1.76,266874880.0,40960.0,7.288565161e+16,15020060672.0,45097156608.0,1375203328.0,0.0,102.9,43.06,553989.53
2018-07-27 21:40:00,1.74,266874880.0,40960.0,7.288585275e+16,15025582080.0,45097156608.0,1372999680.0,2.0,91.85,43.07,554817.83
2018-07-27 21:50:00,1.74,266874880.0,40960.0,7.288585275e+16,15025582080.0,45097156608.0,1372999680.0,2.0,91.85,43.07,554817.83
2018-07-27 22:00:00,1.74,266874880.0,40960.0,7.288585275e+16,15025582080.0,45097156608.0,1372999680.0,2.0,91.85,43.07,554817.83
2018-07-27 22:10:00,1.74,266874880.0,40960.0,7.288585275e+16,15025582080.0,45097156608.0,1372999680.0,2.0,91.85,43.07,554817.83
2018-07-27 22:20:00,1.74,266874880.0,40960.0,7.288585275e+16,15025582080.0,45097156608.0,1372999680.0,2.0,91.85,43.07,554817.83
2018-07-27 22:30:00,1.74,266874880.0,40960.0,7.288585275e+16,15025582080.0,45097156608.0,1372999680.0,2.0,91.85,43.07,554817.83
